Restaurant,Reviewer,Review,Rating,Time,VADER_Score,Sentiment
Paradise,Kranthi,delighted tastealways expect fair good servicevalue moneyhad awesome hangout herei always recommend place,5.0,2019-05-18 17:46:00,0.9428,2
Paradise,Chinna Ramakrishna,good food service quality good ambiance hospitality amazing really enjoyed food judi busy bug birth nick,5.0,2019-05-18 14:05:00,0.9216,2
Paradise,Sandeep Reddy,chiken biriyani good muttan biriyani good service good happy nice place paradise gachibowli next time visit,5.0,2019-05-18 14:03:00,0.9675,2
Paradise,Anjar Babu,regular customer paradise first time zomato ratting given delicious chicken biriyani speed service staff also good thank paradise,5.0,2019-05-18 13:39:00,0.9746,2
Paradise,Gajengi Raju,excellent food year dont miss whenever visit hyderabad love paradise biryani much hyderabad excellent service,5.0,2019-05-17 21:57:00,0.9451,2
Paradise,Shashank Sinha,chicken biriyani good chicken pice soft place good service good happy nexr time visit friend,5.0,2019-05-17 21:33:00,0.949,2
Paradise,Sravani,mutton biryani amazing always expecting increase quantity ambience good staff good quick response everything food served within time really appreciated,5.0,2019-05-17 21:26:00,0.923,2
Paradise,Parth Dhabalia,awesome food service degraded compared last year come next time sure expecting thing better thank,5.0,2019-05-17 21:11:00,0.714,2
Paradise,Karthik Puram,polite friendly visited place rd time food decent enough good place visit family dinner lunch,5.0,2019-05-17 21:03:00,0.7269,2
Paradise,Kaus,mumbaikars heard famous paradise restaurant hence decided try one great hope ambience place great however really impressed food service ordered chilli chicken paneer tikka chicken masala lowest rating possible chicken biryani garlic naan staff least bothered kept u waiting like min jus take order food disappointing much hyped restaurant would go recommend place anyone frequent dine experience,1.0,2019-05-16 20:26:00,0.8686,0
Paradise,Sid,ordered mutton haleem awesome taste really exceptional comparing big name pista house shah ghouse definitely try found haleem,5.0,2019-05-16 19:42:00,0.7959,2
Paradise,Subha Sri,chicken biryani chillie chicken really tastyservice good nice place paradise gachibowli happy next time visiting,5.0,2019-05-15 21:03:00,0.9377,2
Paradise,Anupama,friendly staffambience goodhygiene got know history paradise biryani must try anyone fall love,5.0,2019-05-15 20:52:00,0.9118,2
Paradise,Shashank Gupta,ambiance good food good tasted different flavour office team good time staff polite friendly,5.0,2019-05-15 20:37:00,0.9192,2
Paradise,Nikhil Reddy,gud foodfast service best people restaurant fast delivery asking rate restaurant nice restaurant good service many badtrips filed dont go,4.0,2019-05-15 20:22:00,0.872,2
Paradise,Aishwarya Shriyan,kebab tasty also service prompt staff courteous kunal catered need saw good time must visit place biryani lover,5.0,2019-05-15 20:10:00,0.8879,2
Paradise,Rupesh,biriyani good provided good service ur restaurant nice looking goodbiriyani good provided good service ur restaurant nice looking goodbiriyani good provided good service ur restaurant nice looking good,5.0,2019-05-15 19:57:00,0.9792,2
Paradise,Bhagyasri Jaday,taste food good variety well many work ambience restaurant service pretty fast overall fan biryani visit many time,5.0,2019-05-15 17:51:00,0.8591,2
Paradise,Supreethihg,good service food chicken lollipop delicious chicken biryani large portion wont left hungry please visit,5.0,2019-05-15 17:45:00,0.8479,2
Paradise,Srinivas Nemani,service amazing biryani place paradise birayani taste great place cozy great hang friend would love visit,5.0,2019-05-15 15:00:00,0.9866,2
Paradise,VINAY KUMAR,good service firstly importantly delicious biryani love visit good food food service visit chicken biriyani biriyani,5.0,2019-05-15 14:14:00,0.9483,2
Paradise,Dinesh Kumar FZ,suprim muttan biryani good service good nice place nice paradise next time visiting family friend,5.0,2019-05-15 13:50:00,0.9629,2
Paradise,Coollauhit8,delicious haleem ian happy feeling service also good haleem price also good haleem quantity good staff also good,4.0,2019-05-14 20:26:00,0.9729,2
Paradise,Bharath Shetty,food simple tasty also like ambience quality dish service restaurant overall good soothing one mood,5.0,2019-05-14 20:02:00,0.7717,2
Paradise,Manila Reddy,staff really good food delicious egg biryani good place clean neat ambience amazinga place visit gachibowli,4.0,2019-05-14 19:00:00,0.9412,2
Paradise,Bawneet Narang,chicken biryani awesome service good toofan thankyou assistance place location easy locate thankyou service would love recommend friend family well,5.0,2019-05-13 16:02:00,0.9674,2
Paradise,Yukta Matlapurkar,beautifulpeaceful relaxing staff outstanding restaurant exceptional along host server must visit place,4.0,2019-05-13 14:52:00,0.802,2
Paradise,Srikar Chowdary Elaprolu,good food good service biryani excellent chicken curry good bread make alrightgood place hangout,5.0,2019-05-13 14:28:00,0.9081,2
Paradise,Veerla Guravaiah,good food service quality nice ambience hospitality amazing chicken biriyani amazing ni redo mission justin muffin butch cassidy,5.0,2019-05-13 14:27:00,0.9273,2
Paradise,Rudhraraju Srilakshmi,briyani good crispy briyani good crispy briyani good crispy briyani good crispy service also good,5.0,2019-05-13 14:07:00,0.926,2
Paradise,Mnavyasri99,good food nice infrastructureserving good need fast food tasteful satisfied every thing paradise restuarant,5.0,2019-05-13 13:29:00,0.9403,2
Paradise,Mownika MD,good foodegg friend rice nice also chicken tikka masala awesome service great enjoyed food people nice,5.0,2019-05-12 22:46:00,0.9726,2
Paradise,Gaurav Rajput,nice food always briyani great nice visit specially chicken tandoori thank kunal serving helping serving,5.0,2019-05-12 22:04:00,0.9246,2
Paradise,Sumit Chauhan,taste good service good restaurant helpful employee sweetdish nice also many varities menu card restaurant,4.0,2019-05-12 20:55:00,0.8932,2
Paradise,RAJ KOTTE,first visit gachibowli paradise happy biriyani delicious service also good staff also friend ly,4.0,2019-05-12 18:49:00,0.974,2
Paradise,Shruti Agrawal,nice place humble staff quick service hospitable ambience delicious food probably best biryani country starter less either,5.0,2019-05-12 16:42:00,0.8775,2
Paradise,Prachi Tewari,nice biryani taste good quantity less service good staff curious biryani sufficient two people value money,4.0,2019-05-12 12:27:00,0.9144,2
Paradise,N Bharath Kumar Goud,paradise one favourite restaurant eat briyani good service well food yummy tasty,4.0,2019-05-11 17:31:00,0.9118,2
Paradise,Harshita,chicken biryani excellent one best hyderabadi service perfect visit ambience good staff polite best place family outing,5.0,2019-05-11 14:44:00,0.9623,2
Paradise,Raj Mondal Raj Mondal,good service food good tastebiryani super looking family happy thank u much come paradise gachibowli,5.0,2019-05-11 03:18:00,0.968,2
Paradise,Pujitha,good food ambience good servise staff good food servise good veg biriyani relly good come,5.0,2019-05-10 22:48:00,0.926,2
Paradise,Rathod Sangeetha,chiken musallam really good dat keema also nice flavourloved next time definently would like come family toofan served u really amazing guylovely personnice meet,5.0,2019-05-10 22:29:00,0.8685,2
Paradise,Dinesh Chandra,experienced best haleem murg musalam taste good service awesome respectable good ambiance recommend family friend,5.0,2019-05-10 22:26:00,0.9705,2
Paradise,Ihita Singh,nyc restaurant come taste haleem even veg sooo good scope imporvement good management staff also good,5.0,2019-05-10 21:53:00,0.8271,2
Paradise,Chalapathi Chalapathi,tasty good healthhaleem yummyand atmosphere also good loved place better try place,5.0,2019-05-10 21:52:00,0.9255,2
Paradise,Suman Maskapuram,tasty specially biryani satisfied service good suggest come try great time good sense humour staff,5.0,2019-05-10 21:35:00,0.9467,2
Flechazo,Vivek Vuppala,people visited place thursday nightambience service good food disappointednot worth money pay,2.0,2019-05-24 21:17:00,0.5267,0
Flechazo,Jalaj Goyal,one best buffet place team lunch gachibowli area colourful place hospitable go muahhhh ambience quite good optimum free space place seems set team lunch menu present splendid many item wont able taste every itemi dont even remember name starter mouth watering write may veg non veg begin start chaat counter conveyor belt plate arranged section includes sushi golgappa aamras shot etc self served stop lazy go satiate mouth watering taste bud delicious starter served table one attraction pizza oven chef try making pizza choice yeah also get master chef certificate hoping may use resume main course also delicacy worth trying naming foodgasm hardly cared read name dessert ahhahahhhaa good number option pastry ice cream indian sweet gulaab jamun halwa pastry pan ice creamwhich highly praised ice cream instantly prepared using liquid nitrogen treat watch also find hot jalebis etc etc etc drawback high incoming rush staff hurry cant much leisure time would suggest go give try team gang believe wont regret trying fabulous place section wise rating ambience staff food buffet item overall,4.0,2019-05-24 15:09:00,0.9935,2
Flechazo,Teju Winni,starter tastiest good place choose ambience amazing especially loved sourav ismial served u pleasure,5.0,2019-05-23 14:59:00,0.942,2
Flechazo,Karthik Chanda,best restaurant great food satyajit team fabulousmust visit placestarters goodneed improve dessert especially icecream,5.0,2019-05-22 23:18:00,0.9042,2
Flechazo,Samujjwal Baruah,would rated music played justin bieber song awesome service great food waiter refused take tip,5.0,2019-05-22 16:01:00,0.7982,2
Flechazo,Simhadri Srikanth Gupta,great time great service polite professional starter good excellent main course overall wonderful experience satyajeet alok jayanth team excellent,5.0,2019-05-21 21:42:00,0.9726,2
Flechazo,Krishna Sahi,awesome food mr sabir ambience really nice everything flechazo force visit place kudos fourth visit always improving,5.0,2019-05-21 16:06:00,0.923,2
Flechazo,Malathi Yarra,sabirservice extremely good courteous fantastic nice ambience super starter awesome food overall recommends restaurant please try,5.0,2019-05-21 13:58:00,0.9768,2
Flechazo,Satyajit Ray,place nice food awasome guy goodwe visiting flehazo restaurant thats lovely placei think place good place,5.0,2019-05-21 02:48:00,0.8775,2
Flechazo,Sg.durgam,birthday wonderful first experience jayant accompanied u best starter veg non veg made u comfortable wife wonderful lunch special day loved place foood awesome,5.0,2019-05-20 14:41:00,0.9796,2
Flechazo,Deb,service jayanta wonderful starter good start mango flavour prawn add classic mango taste wish pizza also good different pizza lover overall fantastic experience,5.0,2019-05-19 22:08:00,0.9627,2
Flechazo,Ritushree Goswami,ambience awesome love service staff variety starter dessert yumm pleasure evenin service jayanta flechazo gachibowli awesome warm,5.0,2019-05-19 21:55:00,0.9186,2
Flechazo,Raja Vamsi,sabir excellent service panner verry good v kabab nice main course dal tasty coconut noodels mouth watering dessert gulab jamun yum,5.0,2019-05-19 21:19:00,0.8555,2
Flechazo,Saurabh Mishra,good food good service value money friendly staff sabir one staff member service great job splendid menu non veg n veg p,5.0,2019-05-19 21:09:00,0.9601,2
